     #MC step,      Etot,     sig666,   sig655,   sig555,   sig544,   sig533,   sig532,   sig522,   sig521,   sig444,   sig433,   sig422,   sig421,   sig411,   sig400,   sig322,   sig311,   sig300,   sig211,   sig200,   sig100,   sig000
      1001,     -140.457397, 0.000000, 0.000000, 0.084071, 0.079646, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.110619, 0.115044, 0.035398, 0.004425, 0.000000, 0.265487, 0.203540, 0.026549, 0.013274, 0.061947, 0.000000, 0.000000
      1002,     -141.417877, 0.004348, 0.000000, 0.095652, 0.026087, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.026087, 0.300000, 0.017391, 0.000000, 0.000000, 0.213043, 0.221739, 0.030435, 0.013043, 0.052174, 0.000000, 0.000000
      1003,     -140.131042, 0.000000, 0.000000, 0.103139, 0.076233, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.161435, 0.094170, 0.022422, 0.008969, 0.000000, 0.197309, 0.143498, 0.022422, 0.067265, 0.098655, 0.004484, 0.000000
      1004,     -140.626785, 0.004405, 0.000000, 0.110132, 0.057269, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.145374, 0.158590, 0.004405, 0.000000, 0.000000, 0.229075, 0.158590, 0.035242, 0.035242, 0.057269, 0.004405, 0.000000
      1005,     -142.351532, 0.005102, 0.000000, 0.086735, 0.076531, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.209184, 0.112245, 0.015306, 0.005102, 0.000000, 0.214286, 0.127551, 0.000000, 0.081633, 0.066327, 0.000000, 0.000000
      1006,     -140.909439, 0.000000, 0.000000, 0.088496, 0.061947, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.061947, 0.221239, 0.022124, 0.000000, 0.000000, 0.154867, 0.199115, 0.061947, 0.039823, 0.088496, 0.000000, 0.000000
      1007,     -140.909439, 0.000000, 0.000000, 0.014354, 0.038278, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.076555, 0.124402, 0.100478, 0.009569, 0.000000, 0.167464, 0.234450, 0.047847, 0.038278, 0.148325, 0.000000, 0.000000
      1008,     -140.330399, 0.004386, 0.000000, 0.074561, 0.074561, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.144737, 0.149123, 0.065789, 0.000000, 0.000000, 0.214912, 0.171053, 0.008772, 0.048246, 0.043860, 0.000000, 0.000000
      1009,     -140.909439, 0.000000, 0.000000, 0.061033, 0.046948, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.136150, 0.164319, 0.018779, 0.014085, 0.000000, 0.215962, 0.197183, 0.014085, 0.061033, 0.061033, 0.009390, 0.000000
      1010,     -141.422104, 0.000000, 0.000000, 0.091703, 0.026201, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.034934, 0.292576, 0.008734, 0.000000, 0.000000, 0.200873, 0.240175, 0.030568, 0.000000, 0.074236, 0.000000, 0.000000
      1011,     -140.656830, 0.000000, 0.000000, 0.138462, 0.056410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.194872, 0.061538, 0.020513, 0.000000, 0.000000, 0.271795, 0.107692, 0.020513, 0.051282, 0.076923, 0.000000, 0.000000
      1012,     -141.338898, 0.000000, 0.000000, 0.087719, 0.030702, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.030702, 0.298246, 0.008772, 0.004386, 0.000000, 0.201754, 0.210526, 0.035088, 0.035088, 0.057018, 0.000000, 0.000000
      1013,     -140.350983, 0.000000, 0.000000, 0.058559, 0.058559, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.126126, 0.171171, 0.049550, 0.009009, 0.000000, 0.108108, 0.184685, 0.027027, 0.081081, 0.121622, 0.004505, 0.000000
      1014,     -142.351532, 0.000000, 0.000000, 0.120000, 0.085000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.145000, 0.075000, 0.020000, 0.000000, 0.000000, 0.220000, 0.190000, 0.010000, 0.055000, 0.075000, 0.005000, 0.000000
      1015,     -141.395203, 0.008734, 0.000000, 0.087336, 0.021834, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.026201, 0.301310, 0.000000, 0.000000, 0.000000, 0.218341, 0.231441, 0.034934, 0.013100, 0.052402, 0.004367, 0.000000
      1016,     -140.910858, 0.000000, 0.000000, 0.085202, 0.031390, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.134529, 0.183857, 0.008969, 0.000000, 0.000000, 0.251121, 0.188341, 0.008969, 0.040359, 0.058296, 0.008969, 0.000000
      1017,     -142.351440, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      1018,     -140.910858, 0.000000, 0.000000, 0.085202, 0.031390, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.134529, 0.183857, 0.008969, 0.000000, 0.000000, 0.251121, 0.188341, 0.008969, 0.040359, 0.058296, 0.008969, 0.000000
      1019,     -140.641693, 0.000000, 0.000000, 0.080717, 0.044843, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.121076, 0.170404, 0.040359, 0.008969, 0.000000, 0.206278, 0.179372, 0.000000, 0.049327, 0.085202, 0.013453, 0.000000
      1020,     -141.395203, 0.000000, 0.000000, 0.032407, 0.055556, 0.000000, 0.004630, 0.000000, 0.000000, 0.000000, 0.143519, 0.152778, 0.055556, 0.004630, 0.000000, 0.199074, 0.185185, 0.013889, 0.083333, 0.069444, 0.000000, 0.000000
      1021,     -140.851227, 0.000000, 0.000000, 0.061404, 0.065789, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.096491, 0.188596, 0.021930, 0.000000, 0.000000, 0.219298, 0.219298, 0.039474, 0.008772, 0.078947, 0.000000, 0.000000
      1022,     -140.462326, 0.000000, 0.000000, 0.076923, 0.036199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.090498, 0.180995, 0.009050, 0.009050, 0.000000, 0.230769, 0.212670, 0.022624, 0.036199, 0.090498, 0.004525, 0.000000
      1023,     -142.351318, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      1024,     -140.872711, 0.000000, 0.000000, 0.115044, 0.070796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.132743, 0.128319, 0.004425, 0.000000, 0.000000, 0.265487, 0.150442, 0.030973, 0.053097, 0.044248, 0.004425, 0.000000
      1025,     -140.350983, 0.000000, 0.000000, 0.018433, 0.041475, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.087558, 0.147465, 0.142857, 0.000000, 0.000000, 0.165899, 0.225806, 0.018433, 0.055300, 0.096774, 0.000000, 0.000000
      1026,     -140.698700, 0.000000, 0.000000, 0.102222, 0.048889, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.106667, 0.186667, 0.026667, 0.000000, 0.000000, 0.208889, 0.146667, 0.044444, 0.035556, 0.093333, 0.000000, 0.000000
      1027,     -140.350983, 0.000000, 0.000000, 0.020513, 0.041026, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.087179, 0.092308, 0.102564, 0.015385, 0.000000, 0.123077, 0.271795, 0.025641, 0.056410, 0.164103, 0.000000, 0.000000
      1028,     -140.872711, 0.000000, 0.000000, 0.156250, 0.071429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.156250, 0.075893, 0.008929, 0.000000, 0.000000, 0.263393, 0.098214, 0.017857, 0.053571, 0.089286, 0.008929, 0.000000
      1029,     -140.872711, 0.000000, 0.000000, 0.089286, 0.089286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.187500, 0.062500, 0.035714, 0.008929, 0.000000, 0.241071, 0.160714, 0.013393, 0.062500, 0.044643, 0.004464, 0.000000
      1030,     -142.351517, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      1031,     -140.931854, 0.000000, 0.000000, 0.075556, 0.053333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.120000, 0.240000, 0.022222, 0.000000, 0.000000, 0.168889, 0.142222, 0.004444, 0.071111, 0.102222, 0.000000, 0.000000
      1032,     -142.351517, 0.008621, 0.000000, 0.090517, 0.021552, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.025862, 0.318966, 0.008621, 0.000000, 0.000000, 0.237069, 0.219828, 0.021552, 0.025862, 0.021552, 0.000000, 0.000000
      1033,     -140.764191, 0.000000, 0.000000, 0.067568, 0.018018, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.081081, 0.216216, 0.018018, 0.009009, 0.000000, 0.189189, 0.193694, 0.063063, 0.027027, 0.117117, 0.000000, 0.000000
      1034,     -142.351532, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      1035,     -140.950974, 0.000000, 0.000000, 0.062500, 0.044643, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.044643, 0.245536, 0.000000, 0.000000, 0.004464, 0.196429, 0.196429, 0.066964, 0.035714, 0.093750, 0.008929, 0.000000
      1036,     -140.570450, 0.004405, 0.000000, 0.105727, 0.070485, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.096916, 0.162996, 0.022026, 0.000000, 0.000000, 0.290749, 0.158590, 0.022026, 0.008811, 0.057269, 0.000000, 0.000000
      1037,     -140.837753, 0.000000, 0.000000, 0.136564, 0.048458, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118943, 0.136564, 0.013216, 0.004405, 0.000000, 0.264317, 0.171806, 0.004405, 0.035242, 0.066079, 0.000000, 0.000000
      1038,     -140.016891, 0.000000, 0.000000, 0.071749, 0.071749, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.094170, 0.125561, 0.094170, 0.008969, 0.000000, 0.215247, 0.165919, 0.017937, 0.071749, 0.058296, 0.004484, 0.000000
      1039,     -140.738739, 0.000000, 0.000000, 0.110132, 0.083700, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.145374, 0.088106, 0.026432, 0.004405, 0.000000, 0.273128, 0.154185, 0.013216, 0.044053, 0.048458, 0.008811, 0.000000
      1040,     -141.395203, 0.004975, 0.000000, 0.238806, 0.049751, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.223881, 0.014925, 0.000000, 0.000000, 0.000000, 0.283582, 0.069652, 0.000000, 0.074627, 0.039801, 0.000000, 0.000000
      1041,     -140.931854, 0.000000, 0.000000, 0.077626, 0.118721, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.155251, 0.073059, 0.054795, 0.000000, 0.000000, 0.242009, 0.182648, 0.009132, 0.022831, 0.063927, 0.000000, 0.000000
      1042,     -140.738739, 0.004425, 0.000000, 0.084071, 0.070796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.150442, 0.097345, 0.079646, 0.004425, 0.000000, 0.190265, 0.163717, 0.008850, 0.066372, 0.075221, 0.004425, 0.000000
      1043,     -141.199249, 0.000000, 0.000000, 0.075556, 0.053333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.053333, 0.222222, 0.013333, 0.000000, 0.000000, 0.266667, 0.191111, 0.031111, 0.026667, 0.066667, 0.000000, 0.000000
      1044,     -140.725006, 0.000000, 0.000000, 0.053333, 0.066667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.075556, 0.191111, 0.035556, 0.004444, 0.000000, 0.231111, 0.235556, 0.017778, 0.031111, 0.053333, 0.004444, 0.000000
      1045,     -140.636292, 0.000000, 0.000000, 0.054545, 0.045455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.081818, 0.172727, 0.031818, 0.000000, 0.000000, 0.222727, 0.240909, 0.018182, 0.031818, 0.100000, 0.000000, 0.000000
      1046,     -141.395203, 0.000000, 0.000000, 0.162896, 0.085973, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.190045, 0.099548, 0.004525, 0.000000, 0.000000, 0.226244, 0.067873, 0.018100, 0.095023, 0.040724, 0.009050, 0.000000
      1047,     -140.697601, 0.000000, 0.000000, 0.058296, 0.053812, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.143498, 0.089686, 0.026906, 0.004484, 0.000000, 0.260090, 0.260090, 0.017937, 0.008969, 0.076233, 0.000000, 0.000000
      1048,     -140.881622, 0.008929, 0.000000, 0.049107, 0.026786, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.044643, 0.263393, 0.031250, 0.008929, 0.000000, 0.165179, 0.174107, 0.071429, 0.044643, 0.102679, 0.008929, 0.000000
      1049,     -141.199249, 0.000000, 0.000000, 0.078125, 0.057292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.156250, 0.140625, 0.010417, 0.015625, 0.000000, 0.234375, 0.161458, 0.015625, 0.057292, 0.067708, 0.000000, 0.005208
      1050,     -140.346344, 0.000000, 0.000000, 0.062500, 0.066964, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.138393, 0.151786, 0.017857, 0.004464, 0.000000, 0.209821, 0.209821, 0.022321, 0.066964, 0.049107, 0.000000, 0.000000
      1051,     -140.843124, 0.000000, 0.000000, 0.044843, 0.035874, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.085202, 0.192825, 0.040359, 0.004484, 0.000000, 0.179372, 0.264574, 0.031390, 0.031390, 0.089686, 0.000000, 0.000000
      1052,     -142.351532, 0.000000, 0.000000, 0.078049, 0.043902, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.097561, 0.190244, 0.009756, 0.009756, 0.000000, 0.263415, 0.185366, 0.014634, 0.039024, 0.063415, 0.004878, 0.000000
      1053,     -140.881622, 0.000000, 0.000000, 0.112613, 0.063063, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.148649, 0.076577, 0.022523, 0.004505, 0.000000, 0.306306, 0.121622, 0.018018, 0.072072, 0.049550, 0.004505, 0.000000
      1054,     -140.697601, 0.000000, 0.000000, 0.027778, 0.050926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.106481, 0.152778, 0.074074, 0.004630, 0.000000, 0.162037, 0.254630, 0.009259, 0.050926, 0.101852, 0.004630, 0.000000
      1055,     -142.351471, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      1056,     -140.471817, 0.000000, 0.000000, 0.049550, 0.054054, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.135135, 0.117117, 0.063063, 0.009009, 0.000000, 0.202703, 0.220721, 0.009009, 0.054054, 0.085586, 0.000000, 0.000000
      1057,     -141.252304, 0.000000, 0.000000, 0.087719, 0.035088, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039474, 0.280702, 0.013158, 0.000000, 0.000000, 0.188596, 0.214912, 0.048246, 0.017544, 0.074561, 0.000000, 0.000000
      1058,     -140.780838, 0.000000, 0.000000, 0.071429, 0.058036, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.066964, 0.200893, 0.053571, 0.004464, 0.000000, 0.191964, 0.169643, 0.049107, 0.044643, 0.080357, 0.008929, 0.000000
      1059,     -140.497650, 0.000000, 0.000000, 0.066667, 0.031111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.128889, 0.182222, 0.017778, 0.004444, 0.000000, 0.253333, 0.226667, 0.026667, 0.017778, 0.044444, 0.000000, 0.000000
      1060,     -142.351486, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      1061,     -141.013672, 0.004367, 0.000000, 0.109170, 0.056769, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.048035, 0.231441, 0.017467, 0.000000, 0.000000, 0.213974, 0.179039, 0.048035, 0.021834, 0.069869, 0.000000, 0.000000
      1062,     -141.074921, 0.004425, 0.000000, 0.084071, 0.035398, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.030973, 0.274336, 0.013274, 0.000000, 0.000000, 0.185841, 0.207965, 0.044248, 0.022124, 0.097345, 0.000000, 0.000000
      1063,     -141.072876, 0.004425, 0.000000, 0.084071, 0.035398, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.030973, 0.274336, 0.013274, 0.000000, 0.000000, 0.185841, 0.207965, 0.044248, 0.022124, 0.097345, 0.000000, 0.000000
      1064,     -141.076096, 0.004425, 0.000000, 0.084071, 0.035398, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.030973, 0.274336, 0.013274, 0.000000, 0.000000, 0.185841, 0.207965, 0.044248, 0.022124, 0.097345, 0.000000, 0.000000
      1065,     -140.932861, 0.000000, 0.000000, 0.084821, 0.008929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.013393, 0.316964, 0.000000, 0.000000, 0.000000, 0.183036, 0.214286, 0.049107, 0.026786, 0.102679, 0.000000, 0.000000
      1066,     -141.388962, 0.004386, 0.000000, 0.083333, 0.026316, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017544, 0.302632, 0.008772, 0.000000, 0.000000, 0.206140, 0.232456, 0.035088, 0.026316, 0.052632, 0.004386, 0.000000
      1067,     -140.780838, 0.000000, 0.000000, 0.113122, 0.095023, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.226244, 0.045249, 0.009050, 0.000000, 0.000000, 0.253394, 0.144796, 0.013575, 0.031674, 0.067873, 0.000000, 0.000000
      1068,     -140.529755, 0.000000, 0.000000, 0.044643, 0.089286, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.165179, 0.084821, 0.026786, 0.008929, 0.000000, 0.272321, 0.196429, 0.013393, 0.040179, 0.058036, 0.000000, 0.000000
      1069,     -140.439651, 0.000000, 0.000000, 0.075556, 0.075556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.195556, 0.075556, 0.040000, 0.004444, 0.000000, 0.248889, 0.160000, 0.008889, 0.026667, 0.080000, 0.008889, 0.000000
      1070,     -140.718796, 0.000000, 0.000000, 0.079646, 0.057522, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.123894, 0.194690, 0.030973, 0.000000, 0.000000, 0.234513, 0.176991, 0.008850, 0.053097, 0.039823, 0.000000, 0.000000
      1071,     -141.469971, 0.000000, 0.000000, 0.091703, 0.004367, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.013100, 0.340611, 0.000000, 0.000000, 0.000000, 0.209607, 0.235808, 0.043668, 0.008734, 0.052402, 0.000000, 0.000000
      1072,     -140.497650, 0.004608, 0.000000, 0.092166, 0.087558, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.161290, 0.110599, 0.009217, 0.000000, 0.000000, 0.239631, 0.161290, 0.004608, 0.064516, 0.064516, 0.000000, 0.000000
      1073,     -140.177872, 0.004505, 0.000000, 0.081081, 0.067568, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.103604, 0.085586, 0.027027, 0.018018, 0.000000, 0.261261, 0.162162, 0.067568, 0.031532, 0.085586, 0.004505, 0.000000
      1074,     -140.318741, 0.000000, 0.000000, 0.099099, 0.058559, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.153153, 0.054054, 0.004505, 0.009009, 0.000000, 0.265766, 0.175676, 0.036036, 0.031532, 0.112613, 0.000000, 0.000000
      1075,     -141.471985, 0.000000, 0.000000, 0.091703, 0.004367, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.013100, 0.340611, 0.000000, 0.000000, 0.000000, 0.209607, 0.235808, 0.043668, 0.008734, 0.052402, 0.000000, 0.000000
      1076,     -140.078964, 0.000000, 0.000000, 0.108108, 0.081081, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.130631, 0.094595, 0.018018, 0.000000, 0.000000, 0.225225, 0.166667, 0.022523, 0.063063, 0.081081, 0.009009, 0.000000
      1077,     -140.160126, 0.000000, 0.000000, 0.085586, 0.076577, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.139640, 0.117117, 0.036036, 0.000000, 0.000000, 0.243243, 0.157658, 0.013514, 0.058559, 0.072072, 0.000000, 0.000000
      1078,     -140.336136, 0.000000, 0.000000, 0.088889, 0.066667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182222, 0.106667, 0.031111, 0.000000, 0.000000, 0.204444, 0.168889, 0.026667, 0.048889, 0.075556, 0.000000, 0.000000
      1079,     -140.336136, 0.004902, 0.000000, 0.156863, 0.058824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.191176, 0.024510, 0.019608, 0.000000, 0.000000, 0.279412, 0.151961, 0.004902, 0.049020, 0.058824, 0.000000, 0.000000
      1080,     -140.302567, 0.004545, 0.000000, 0.072727, 0.054545, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.104545, 0.118182, 0.022727, 0.004545, 0.000000, 0.209091, 0.190909, 0.059091, 0.063636, 0.090909, 0.004545, 0.000000
      1081,     -140.543594, 0.000000, 0.000000, 0.093333, 0.071111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.124444, 0.133333, 0.008889, 0.008889, 0.000000, 0.257778, 0.173333, 0.022222, 0.053333, 0.048889, 0.004444, 0.000000
      1082,     -141.471985, 0.000000, 0.000000, 0.071429, 0.040816, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.107143, 0.168367, 0.025510, 0.000000, 0.000000, 0.178571, 0.173469, 0.035714, 0.076531, 0.117347, 0.005102, 0.000000
      1083,     -140.248306, 0.000000, 0.000000, 0.084444, 0.088889, 0.004444, 0.000000, 0.000000, 0.000000, 0.000000, 0.160000, 0.088889, 0.044444, 0.004444, 0.000000, 0.213333, 0.164444, 0.004444, 0.080000, 0.057778, 0.004444, 0.000000
      1084,     -140.836319, 0.000000, 0.000000, 0.072072, 0.045045, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.117117, 0.148649, 0.022523, 0.000000, 0.000000, 0.256757, 0.207207, 0.018018, 0.018018, 0.090090, 0.004505, 0.000000
      1085,     -142.351440, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
      1086,     -140.993103, 0.000000, 0.000000, 0.154185, 0.074890, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.167401, 0.057269, 0.022026, 0.000000, 0.000000, 0.251101, 0.136564, 0.017621, 0.061674, 0.052863, 0.004405, 0.000000
      1087,     -140.772369, 0.000000, 0.000000, 0.100877, 0.065789, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.153509, 0.157895, 0.026316, 0.000000, 0.000000, 0.241228, 0.149123, 0.000000, 0.035088, 0.070175, 0.000000, 0.000000
      1088,     -142.351486, 0.000000, 0.000000, 0.102564, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384615, 0.000000, 0.000000, 0.000000, 0.256410, 0.256410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
